user_id,experiment_id,variant,assigned_at
u02_004460,exp_onboarding_B,treatment,2025-04-05T11:18:16Z
u01_002857,exp_paywall_A,treatment,2025-03-01T09:47:51Z
u02_008218,exp_onboarding_B,control,2025-04-05T12:19:27Z
u02_007042,exp_onboarding_B,control,2025-04-05T11:58:27Z
u02_002415,exp_onboarding_B,control,2025-04-05T10:43:30Z
u01_009673,exp_paywall_A,treatment,2025-03-01T11:43:47Z
u01_000517,exp_paywall_A,control,2025-03-01T09:11:08Z
u02_001624,exp_onboarding_B,control,2025-04-05T10:28:37Z
u01_008282,exp_paywall_A,control,2025-03-01T11:22:24Z
u03_000257,exp_pricing_C,control,2025-05-01T11:07:42Z
u02_002079,exp_onboarding_B,treatment,2025-04-05T10:38:18Z
u02_007735,exp_onboarding_B,treatment,2025-04-05T12:10:38Z
u01_002158,exp_paywall_A,treatment,2025-03-01T09:38:30Z
u03_008082,exp_pricing_C,control,2025-05-01T13:18:28Z
u02_000727,exp_onboarding_B,control,2025-04-05T10:14:36Z
u03_009031,exp_pricing_C,treatment,2025-05-01T13:33:50Z
u01_003097,exp_paywall_A,treatment,2025-03-01T09:53:11Z
u03_002754,exp_pricing_C,control,2025-05-01T11:45:54Z
u01_003109,exp_paywall_A,control,2025-03-01T09:55:30Z
u02_000277,exp_onboarding_B,control,2025-04-05T10:06:50Z
u03_001882,exp_pricing_C,treatment,2025-05-01T11:35:34Z
u01_006428,exp_paywall_A,treatment,2025-03-01T10:51:38Z
u01_009253,exp_paywall_A,treatment,2025-03-01T11:38:24Z
u01_002407,exp_paywall_A,treatment,2025-03-01T09:45:01Z
u03_005039,exp_pricing_C,treatment,2025-05-01T12:25:48Z
u02_004643,exp_onboarding_B,control,2025-04-05T11:19:30Z
u03_004744,exp_pricing_C,treatment,2025-05-01T12:20:45Z
u02_008525,exp_onboarding_B,control,2025-04-05T12:24:19Z
u02_003421,exp_onboarding_B,treatment,2025-04-05T10:59:59Z
u01_003399,exp_paywall_A,control,2025-03-01T09:58:24Z
u01_008944,exp_paywall_A,treatment,2025-03-01T11:33:54Z
u03_007173,exp_pricing_C,control,2025-05-01T13:04:08Z
u01_006940,exp_paywall_A,control,2025-03-01T10:58:46Z
u03_007316,exp_pricing_C,control,2025-05-01T13:02:35Z
u03_008315,exp_pricing_C,treatment,2025-05-01T13:19:08Z
u03_007775,exp_pricing_C,treatment,2025-05-01T13:11:49Z
u01_009817,exp_paywall_A,treatment,2025-03-01T11:47:00Z
u02_006140,exp_onboarding_B,treatment,2025-04-05T11:46:49Z
u01_009419,exp_paywall_A,control,2025-03-01T11:38:12Z
u02_002316,exp_onboarding_B,control,2025-04-05T10:42:09Z
u01_002519,exp_paywall_A,control,2025-03-01T09:42:18Z
u03_009752,exp_pricing_C,treatment,2025-05-01T13:46:04Z
u02_006602,exp_onboarding_B,control,2025-04-05T11:50:26Z
u02_007593,exp_onboarding_B,treatment,2025-04-05T12:11:15Z
u01_005101,exp_paywall_A,control,2025-03-01T10:25:37Z
u01_009843,exp_paywall_A,control,2025-03-01T11:46:54Z
u02_007188,exp_onboarding_B,control,2025-04-05T12:03:18Z
u01_007278,exp_paywall_A,control,2025-03-01T11:01:22Z
u02_008773,exp_onboarding_B,control,2025-04-05T12:29:07Z
u02_000079,exp_onboarding_B,treatment,2025-04-05T10:02:47Z
u03_001771,exp_pricing_C,treatment,2025-05-01T11:30:30Z
u03_006444,exp_pricing_C,control,2025-05-01T12:50:03Z
u01_009893,exp_paywall_A,control,2025-03-01T11:49:36Z
u01_006329,exp_paywall_A,treatment,2025-03-01T10:48:04Z
u02_000046,exp_onboarding_B,treatment,2025-04-05T10:04:54Z
u03_006120,exp_pricing_C,control,2025-05-01T12:43:17Z
u02_004330,exp_onboarding_B,control,2025-04-05T11:17:05Z
u03_006756,exp_pricing_C,control,2025-05-01T12:55:49Z
u02_001847,exp_onboarding_B,control,2025-04-05T10:30:50Z
u02_006587,exp_onboarding_B,control,2025-04-05T11:51:50Z
u02_007551,exp_onboarding_B,control,2025-04-05T12:07:12Z
u03_001265,exp_pricing_C,treatment,2025-05-01T11:22:47Z
u02_005092,exp_onboarding_B,control,2025-04-05T11:27:38Z
u03_003481,exp_pricing_C,control,2025-05-01T11:59:46Z
u02_008394,exp_onboarding_B,treatment,2025-04-05T12:22:39Z
u03_002277,exp_pricing_C,treatment,2025-05-01T11:39:56Z
u02_000400,exp_onboarding_B,treatment,2025-04-05T10:08:13Z
u01_008165,exp_paywall_A,treatment,2025-03-01T11:18:19Z
u03_002501,exp_pricing_C,treatment,2025-05-01T11:45:50Z
u02_000884,exp_onboarding_B,treatment,2025-04-05T10:15:41Z
u03_003087,exp_pricing_C,treatment,2025-05-01T11:53:12Z
u03_004673,exp_pricing_C,control,2025-05-01T12:17:54Z
u02_003721,exp_onboarding_B,control,2025-04-05T11:04:33Z
u02_007847,exp_onboarding_B,control,2025-04-05T12:11:00Z
u01_003383,exp_paywall_A,treatment,2025-03-01T09:57:37Z
u01_009846,exp_paywall_A,control,2025-03-01T11:45:03Z
u02_008833,exp_onboarding_B,treatment,2025-04-05T12:29:59Z
u02_009341,exp_onboarding_B,control,2025-04-05T12:36:46Z
u01_007340,exp_paywall_A,control,2025-03-01T11:02:20Z
u02_004369,exp_onboarding_B,treatment,2025-04-05T11:15:00Z
u02_004660,exp_onboarding_B,treatment,2025-04-05T11:18:10Z
u01_000429,exp_paywall_A,treatment,2025-03-01T09:08:25Z
u02_006205,exp_onboarding_B,control,2025-04-05T11:44:12Z
u02_007508,exp_onboarding_B,control,2025-04-05T12:05:11Z
u01_000625,exp_paywall_A,treatment,2025-03-01T09:11:54Z
u03_008356,exp_pricing_C,treatment,2025-05-01T13:23:46Z
u02_007171,exp_onboarding_B,treatment,2025-04-05T12:02:57Z
u01_001139,exp_paywall_A,control,2025-03-01T09:22:03Z
u02_007664,exp_onboarding_B,control,2025-04-05T12:10:30Z
u03_004512,exp_pricing_C,treatment,2025-05-01T12:16:08Z
u02_009543,exp_onboarding_B,control,2025-04-05T12:43:48Z
u01_004409,exp_paywall_A,control,2025-03-01T10:18:11Z
u02_007121,exp_onboarding_B,treatment,2025-04-05T12:01:10Z
u02_000353,exp_onboarding_B,treatment,2025-04-05T10:05:53Z
u03_009597,exp_pricing_C,treatment,2025-05-01T13:42:47Z
u01_009478,exp_paywall_A,treatment,2025-03-01T11:42:28Z
u02_000300,exp_onboarding_B,control,2025-04-05T10:06:29Z
u01_002886,exp_paywall_A,control,2025-03-01T09:48:05Z
u02_008418,exp_onboarding_B,control,2025-04-05T12:23:12Z
u01_007501,exp_paywall_A,control,2025-03-01T11:05:51Z
u01_002684,exp_paywall_A,treatment,2025-03-01T09:45:49Z
u03_003494,exp_pricing_C,control,2025-05-01T11:58:57Z
u02_007173,exp_onboarding_B,treatment,2025-04-05T12:01:25Z
u03_002925,exp_pricing_C,control,2025-05-01T11:52:31Z
u01_009899,exp_paywall_A,treatment,2025-03-01T11:45:57Z
u01_006217,exp_paywall_A,treatment,2025-03-01T10:47:44Z
u03_000720,exp_pricing_C,control,2025-05-01T11:12:18Z
u01_007979,exp_paywall_A,control,2025-03-01T11:13:38Z
u02_001406,exp_onboarding_B,treatment,2025-04-05T10:27:23Z
u01_005552,exp_paywall_A,control,2025-03-01T10:35:30Z
u01_000739,exp_paywall_A,treatment,2025-03-01T09:12:33Z
u03_008718,exp_pricing_C,control,2025-05-01T13:28:04Z
u02_000747,exp_onboarding_B,treatment,2025-04-05T10:16:13Z
u03_007646,exp_pricing_C,treatment,2025-05-01T13:09:12Z
u01_007072,exp_paywall_A,control,2025-03-01T11:00:56Z
u01_001711,exp_paywall_A,treatment,2025-03-01T09:32:33Z
u01_003509,exp_paywall_A,treatment,2025-03-01T10:01:58Z
u03_003163,exp_pricing_C,control,2025-05-01T11:56:14Z
u03_009050,exp_pricing_C,treatment,2025-05-01T13:33:39Z
u02_003805,exp_onboarding_B,treatment,2025-04-05T11:07:40Z
u02_003493,exp_onboarding_B,control,2025-04-05T11:02:50Z
u02_008341,exp_onboarding_B,treatment,2025-04-05T12:20:18Z
u02_002052,exp_onboarding_B,treatment,2025-04-05T10:37:58Z
u02_005956,exp_onboarding_B,treatment,2025-04-05T11:40:48Z
u02_008004,exp_onboarding_B,control,2025-04-05T12:15:27Z
u01_007780,exp_paywall_A,treatment,2025-03-01T11:14:10Z
u01_009004,exp_paywall_A,control,2025-03-01T11:33:21Z
u02_005747,exp_onboarding_B,control,2025-04-05T11:37:46Z
u03_005482,exp_pricing_C,control,2025-05-01T12:33:25Z
u01_000734,exp_paywall_A,treatment,2025-03-01T09:12:24Z
u02_004199,exp_onboarding_B,control,2025-04-05T11:13:34Z
u03_001907,exp_pricing_C,treatment,2025-05-01T11:33:52Z
u03_001045,exp_pricing_C,treatment,2025-05-01T11:19:34Z
u02_005821,exp_onboarding_B,treatment,2025-04-05T11:38:29Z
u02_008843,exp_onboarding_B,treatment,2025-04-05T12:28:43Z
u03_000245,exp_pricing_C,control,2025-05-01T11:04:10Z
u01_008204,exp_paywall_A,control,2025-03-01T11:18:55Z
u03_008967,exp_pricing_C,treatment,2025-05-01T13:33:51Z
u02_000587,exp_onboarding_B,treatment,2025-04-05T10:10:30Z
u02_009592,exp_onboarding_B,control,2025-04-05T12:40:52Z
u03_000200,exp_pricing_C,treatment,2025-05-01T11:07:58Z
u02_008897,exp_onboarding_B,treatment,2025-04-05T12:29:24Z
u03_003629,exp_pricing_C,treatment,2025-05-01T12:01:55Z
u01_004970,exp_paywall_A,treatment,2025-03-01T10:23:43Z
u02_002622,exp_onboarding_B,control,2025-04-05T10:47:57Z
u01_008248,exp_paywall_A,control,2025-03-01T11:22:03Z
u03_004383,exp_pricing_C,treatment,2025-05-01T12:15:32Z
u01_002905,exp_paywall_A,treatment,2025-03-01T09:51:35Z
u03_000274,exp_pricing_C,treatment,2025-05-01T11:09:04Z
u02_002102,exp_onboarding_B,treatment,2025-04-05T10:37:11Z
u01_006070,exp_paywall_A,control,2025-03-01T10:41:26Z
u02_002141,exp_onboarding_B,treatment,2025-04-05T10:36:16Z
u01_003699,exp_paywall_A,treatment,2025-03-01T10:03:05Z
u03_009678,exp_pricing_C,treatment,2025-05-01T13:44:13Z
u01_001913,exp_paywall_A,treatment,2025-03-01T09:36:37Z
u01_006401,exp_paywall_A,control,2025-03-01T10:47:46Z
u01_004476,exp_paywall_A,treatment,2025-03-01T10:19:21Z
u03_003455,exp_pricing_C,treatment,2025-05-01T11:57:45Z
u03_009218,exp_pricing_C,control,2025-05-01T13:37:25Z
u01_008346,exp_paywall_A,control,2025-03-01T11:24:02Z
u03_006624,exp_pricing_C,control,2025-05-01T12:54:04Z
u03_006598,exp_pricing_C,control,2025-05-01T12:51:22Z
u02_000039,exp_onboarding_B,control,2025-04-05T10:03:30Z
u01_003264,exp_paywall_A,control,2025-03-01T09:58:39Z
u02_000262,exp_onboarding_B,treatment,2025-04-05T10:06:50Z
u02_006983,exp_onboarding_B,treatment,2025-04-05T11:58:26Z
u01_004978,exp_paywall_A,treatment,2025-03-01T10:24:49Z
u02_001328,exp_onboarding_B,control,2025-04-05T10:26:24Z
u03_008217,exp_pricing_C,treatment,2025-05-01T13:18:42Z
u03_000347,exp_pricing_C,control,2025-05-01T11:10:09Z
u01_004230,exp_paywall_A,control,2025-03-01T10:12:26Z
u01_005219,exp_paywall_A,treatment,2025-03-01T10:28:03Z
u02_005845,exp_onboarding_B,control,2025-04-05T11:39:56Z
u02_009913,exp_onboarding_B,treatment,2025-04-05T12:45:23Z
u01_001428,exp_paywall_A,control,2025-03-01T09:28:08Z
u01_008122,exp_paywall_A,treatment,2025-03-01T11:16:36Z
u02_002794,exp_onboarding_B,control,2025-04-05T10:48:07Z
u02_000147,exp_onboarding_B,treatment,2025-04-05T10:02:39Z
u03_005768,exp_pricing_C,control,2025-05-01T12:36:12Z
u03_006730,exp_pricing_C,treatment,2025-05-01T12:53:37Z
u02_004500,exp_onboarding_B,control,2025-04-05T11:16:27Z
u02_000439,exp_onboarding_B,control,2025-04-05T10:07:44Z
u02_004564,exp_onboarding_B,control,2025-04-05T11:19:25Z
u02_006383,exp_onboarding_B,control,2025-04-05T11:46:42Z
u02_002948,exp_onboarding_B,treatment,2025-04-05T10:52:20Z
u02_006405,exp_onboarding_B,control,2025-04-05T11:48:28Z
u02_006384,exp_onboarding_B,control,2025-04-05T11:51:07Z
u03_007166,exp_pricing_C,treatment,2025-05-01T13:03:52Z
u01_006798,exp_paywall_A,treatment,2025-03-01T10:55:46Z
u02_001388,exp_onboarding_B,treatment,2025-04-05T10:27:21Z
u02_006954,exp_onboarding_B,control,2025-04-05T11:59:13Z
u01_002042,exp_paywall_A,control,2025-03-01T09:38:43Z
u01_009404,exp_paywall_A,treatment,2025-03-01T11:38:33Z
u02_004051,exp_onboarding_B,treatment,2025-04-05T11:08:38Z
u01_002908,exp_paywall_A,treatment,2025-03-01T09:48:48Z
u01_009200,exp_paywall_A,control,2025-03-01T11:33:58Z
u01_008740,exp_paywall_A,control,2025-03-01T11:27:16Z
u02_004411,exp_onboarding_B,control,2025-04-05T11:15:36Z
u03_009288,exp_pricing_C,treatment,2025-05-01T13:38:08Z
u01_001661,exp_paywall_A,control,2025-03-01T09:31:30Z
u01_007319,exp_paywall_A,control,2025-03-01T11:02:54Z
u02_001789,exp_onboarding_B,control,2025-04-05T10:32:51Z
u02_007307,exp_onboarding_B,control,2025-04-05T12:06:41Z
u03_004754,exp_pricing_C,treatment,2025-05-01T12:23:59Z
u03_004338,exp_pricing_C,control,2025-05-01T12:13:16Z
u03_007317,exp_pricing_C,treatment,2025-05-01T13:04:04Z
u01_004982,exp_paywall_A,control,2025-03-01T10:25:35Z
u02_004771,exp_onboarding_B,control,2025-04-05T11:21:20Z
u03_008422,exp_pricing_C,treatment,2025-05-01T13:22:53Z
u03_006900,exp_pricing_C,treatment,2025-05-01T12:57:42Z
u03_000087,exp_pricing_C,control,2025-05-01T11:04:58Z
u01_004985,exp_paywall_A,treatment,2025-03-01T10:27:02Z
u02_005282,exp_onboarding_B,control,2025-04-05T11:30:11Z
u03_006495,exp_pricing_C,control,2025-05-01T12:48:52Z
u03_001582,exp_pricing_C,treatment,2025-05-01T11:27:57Z
u01_000897,exp_paywall_A,control,2025-03-01T09:16:16Z
u01_001685,exp_paywall_A,control,2025-03-01T09:31:13Z
u02_006498,exp_onboarding_B,treatment,2025-04-05T11:51:41Z
u02_006984,exp_onboarding_B,treatment,2025-04-05T11:57:45Z
u02_001194,exp_onboarding_B,control,2025-04-05T10:20:32Z
u01_009521,exp_paywall_A,control,2025-03-01T11:41:05Z
u01_001488,exp_paywall_A,treatment,2025-03-01T09:28:45Z
u03_002668,exp_pricing_C,control,2025-05-01T11:49:26Z
u03_005029,exp_pricing_C,treatment,2025-05-01T12:27:32Z
u01_009634,exp_paywall_A,treatment,2025-03-01T11:41:23Z
u03_002324,exp_pricing_C,treatment,2025-05-01T11:39:44Z
u02_000243,exp_onboarding_B,control,2025-04-05T10:07:01Z
u03_001378,exp_pricing_C,control,2025-05-01T11:23:26Z
u02_005737,exp_onboarding_B,treatment,2025-04-05T11:38:15Z
u03_005682,exp_pricing_C,treatment,2025-05-01T12:35:44Z
u01_008355,exp_paywall_A,treatment,2025-03-01T11:23:46Z
u01_006347,exp_paywall_A,control,2025-03-01T10:49:52Z
u02_004000,exp_onboarding_B,control,2025-04-05T11:09:23Z
u02_001991,exp_onboarding_B,treatment,2025-04-05T10:36:39Z
u01_005428,exp_paywall_A,control,2025-03-01T10:30:57Z
u02_007695,exp_onboarding_B,control,2025-04-05T12:09:11Z
u03_004222,exp_pricing_C,treatment,2025-05-01T12:14:08Z
u01_005641,exp_paywall_A,control,2025-03-01T10:38:31Z
u02_002706,exp_onboarding_B,control,2025-04-05T10:48:51Z
u01_005721,exp_paywall_A,treatment,2025-03-01T10:36:30Z
u03_002235,exp_pricing_C,control,2025-05-01T11:39:52Z
u02_002464,exp_onboarding_B,treatment,2025-04-05T10:44:38Z
u03_005709,exp_pricing_C,treatment,2025-05-01T12:36:06Z
u02_008837,exp_onboarding_B,control,2025-04-05T12:30:53Z
u02_007815,exp_onboarding_B,control,2025-04-05T12:10:33Z
u01_003484,exp_paywall_A,control,2025-03-01T09:59:46Z
u02_007087,exp_onboarding_B,control,2025-04-05T11:58:53Z
u02_005981,exp_onboarding_B,treatment,2025-04-05T11:41:52Z
u03_007219,exp_pricing_C,control,2025-05-01T13:05:15Z
u02_007817,exp_onboarding_B,control,2025-04-05T12:11:05Z
u03_001190,exp_pricing_C,control,2025-05-01T11:21:01Z
u01_003231,exp_paywall_A,control,2025-03-01T09:57:35Z
u01_002477,exp_paywall_A,control,2025-03-01T09:44:54Z
u03_007720,exp_pricing_C,control,2025-05-01T13:08:59Z
u03_004626,exp_pricing_C,treatment,2025-05-01T12:21:00Z
u01_009428,exp_paywall_A,treatment,2025-03-01T11:40:35Z
u02_005519,exp_onboarding_B,control,2025-04-05T11:32:14Z
u03_007759,exp_pricing_C,control,2025-05-01T13:12:14Z
u01_007998,exp_paywall_A,control,2025-03-01T11:15:17Z
u01_007256,exp_paywall_A,treatment,2025-03-01T11:02:21Z
u01_000645,exp_paywall_A,control,2025-03-01T09:15:02Z
u01_002508,exp_paywall_A,control,2025-03-01T09:44:15Z
u02_007732,exp_onboarding_B,control,2025-04-05T12:12:45Z
u02_000354,exp_onboarding_B,treatment,2025-04-05T10:08:18Z
u02_002739,exp_onboarding_B,treatment,2025-04-05T10:47:40Z
u01_003474,exp_paywall_A,control,2025-03-01T10:01:53Z
u03_003598,exp_pricing_C,treatment,2025-05-01T12:02:52Z
u03_007975,exp_pricing_C,treatment,2025-05-01T13:13:58Z
u01_001228,exp_paywall_A,control,2025-03-01T09:23:33Z
u01_003800,exp_paywall_A,treatment,2025-03-01T10:04:26Z
u02_001623,exp_onboarding_B,treatment,2025-04-05T10:28:56Z
u02_000206,exp_onboarding_B,treatment,2025-04-05T10:05:54Z
u01_003659,exp_paywall_A,control,2025-03-01T10:04:45Z
u03_008295,exp_pricing_C,treatment,2025-05-01T13:22:09Z
u02_008554,exp_onboarding_B,treatment,2025-04-05T12:24:41Z
u03_002256,exp_pricing_C,control,2025-05-01T11:37:40Z
u02_006012,exp_onboarding_B,control,2025-04-05T11:42:39Z
u02_002418,exp_onboarding_B,treatment,2025-04-05T10:42:58Z
u01_002562,exp_paywall_A,treatment,2025-03-01T09:43:09Z
u03_000242,exp_pricing_C,control,2025-05-01T11:06:47Z
u03_007943,exp_pricing_C,control,2025-05-01T13:15:16Z
u02_008073,exp_onboarding_B,treatment,2025-04-05T12:15:58Z
u02_002557,exp_onboarding_B,control,2025-04-05T10:43:29Z
u02_006339,exp_onboarding_B,treatment,2025-04-05T11:48:30Z
u01_006563,exp_paywall_A,control,2025-03-01T10:51:47Z
u02_005294,exp_onboarding_B,control,2025-04-05T11:33:08Z
u03_002257,exp_pricing_C,treatment,2025-05-01T11:41:37Z
u01_000174,exp_paywall_A,control,2025-03-01T09:07:33Z
u02_004494,exp_onboarding_B,treatment,2025-04-05T11:15:21Z
u03_000381,exp_pricing_C,treatment,2025-05-01T11:09:19Z
u03_005075,exp_pricing_C,control,2025-05-01T12:25:36Z
u02_007600,exp_onboarding_B,treatment,2025-04-05T12:09:23Z
u02_007347,exp_onboarding_B,control,2025-04-05T12:06:56Z
u03_003854,exp_pricing_C,control,2025-05-01T12:05:35Z
u01_002228,exp_paywall_A,treatment,2025-03-01T09:40:14Z
u02_009996,exp_onboarding_B,control,2025-04-05T12:47:56Z
u01_002586,exp_paywall_A,treatment,2025-03-01T09:45:40Z
u03_009775,exp_pricing_C,treatment,2025-05-01T13:46:48Z
u03_006537,exp_pricing_C,treatment,2025-05-01T12:49:59Z
u01_005743,exp_paywall_A,control,2025-03-01T10:35:45Z
u03_003432,exp_pricing_C,treatment,2025-05-01T11:58:28Z
u01_009943,exp_paywall_A,control,2025-03-01T11:50:22Z
u02_007116,exp_onboarding_B,treatment,2025-04-05T11:59:02Z
u02_000815,exp_onboarding_B,control,2025-04-05T10:15:47Z
u02_002519,exp_onboarding_B,treatment,2025-04-05T10:44:54Z
u01_008787,exp_paywall_A,control,2025-03-01T11:28:48Z
u02_000885,exp_onboarding_B,treatment,2025-04-05T10:16:37Z
u02_004539,exp_onboarding_B,treatment,2025-04-05T11:17:40Z
u02_003535,exp_onboarding_B,treatment,2025-04-05T11:02:23Z
u03_001874,exp_pricing_C,control,2025-05-01T11:34:29Z
u01_004872,exp_paywall_A,treatment,2025-03-01T10:22:30Z
u03_002357,exp_pricing_C,control,2025-05-01T11:39:32Z
u02_009937,exp_onboarding_B,treatment,2025-04-05T12:46:11Z
u02_009682,exp_onboarding_B,treatment,2025-04-05T12:45:58Z
u02_001199,exp_onboarding_B,control,2025-04-05T10:23:27Z
u01_008157,exp_paywall_A,treatment,2025-03-01T11:18:45Z
u03_000147,exp_pricing_C,control,2025-05-01T11:07:07Z
u01_001091,exp_paywall_A,control,2025-03-01T09:20:37Z
u02_001256,exp_onboarding_B,control,2025-04-05T10:24:43Z
u02_002527,exp_onboarding_B,control,2025-04-05T10:45:39Z
u03_007116,exp_pricing_C,control,2025-05-01T13:01:23Z
u01_000763,exp_paywall_A,control,2025-03-01T09:16:40Z
u01_003411,exp_paywall_A,treatment,2025-03-01T09:57:04Z
u02_008342,exp_onboarding_B,treatment,2025-04-05T12:22:05Z
u01_006272,exp_paywall_A,treatment,2025-03-01T10:46:47Z
u01_007503,exp_paywall_A,treatment,2025-03-01T11:06:25Z
u02_001942,exp_onboarding_B,treatment,2025-04-05T10:35:01Z
u03_007617,exp_pricing_C,control,2025-05-01T13:08:40Z
u02_006202,exp_onboarding_B,treatment,2025-04-05T11:43:53Z
u01_007478,exp_paywall_A,control,2025-03-01T11:06:32Z
u02_007698,exp_onboarding_B,treatment,2025-04-05T12:12:23Z
u01_002899,exp_paywall_A,treatment,2025-03-01T09:52:23Z
u01_001617,exp_paywall_A,control,2025-03-01T09:27:44Z
u03_002618,exp_pricing_C,treatment,2025-05-01T11:45:08Z
u03_000237,exp_pricing_C,control,2025-05-01T11:08:50Z
u03_001322,exp_pricing_C,treatment,2025-05-01T11:23:34Z
u02_004478,exp_onboarding_B,control,2025-04-05T11:18:58Z
u03_007381,exp_pricing_C,treatment,2025-05-01T13:07:36Z
u03_001267,exp_pricing_C,treatment,2025-05-01T11:21:17Z
u02_000020,exp_onboarding_B,treatment,2025-04-05T10:01:23Z
u03_004663,exp_pricing_C,treatment,2025-05-01T12:19:14Z
u01_008575,exp_paywall_A,treatment,2025-03-01T11:24:09Z
u03_001507,exp_pricing_C,treatment,2025-05-01T11:26:44Z
u01_008365,exp_paywall_A,control,2025-03-01T11:21:23Z
u01_002959,exp_paywall_A,control,2025-03-01T09:52:33Z
u03_006274,exp_pricing_C,control,2025-05-01T12:47:14Z
u03_005181,exp_pricing_C,control,2025-05-01T12:28:08Z
u03_008002,exp_pricing_C,treatment,2025-05-01T13:14:01Z
u03_001694,exp_pricing_C,control,2025-05-01T11:32:34Z
u03_006188,exp_pricing_C,control,2025-05-01T12:43:08Z
u03_008018,exp_pricing_C,control,2025-05-01T13:17:52Z
u01_009768,exp_paywall_A,control,2025-03-01T11:43:03Z
u01_006290,exp_paywall_A,treatment,2025-03-01T10:47:09Z
u03_003339,exp_pricing_C,treatment,2025-05-01T11:59:08Z
u01_000035,exp_paywall_A,control,2025-03-01T09:04:51Z
u01_008846,exp_paywall_A,control,2025-03-01T11:27:54Z
u03_004192,exp_pricing_C,control,2025-05-01T12:14:30Z
u02_000804,exp_onboarding_B,treatment,2025-04-05T10:14:24Z
u02_008888,exp_onboarding_B,control,2025-04-05T12:32:29Z
u03_002337,exp_pricing_C,control,2025-05-01T11:42:59Z
u02_005200,exp_onboarding_B,control,2025-04-05T11:28:39Z
u01_003483,exp_paywall_A,control,2025-03-01T10:01:02Z
u02_000657,exp_onboarding_B,control,2025-04-05T10:12:40Z
u03_001454,exp_pricing_C,treatment,2025-05-01T11:24:41Z
u01_002993,exp_paywall_A,treatment,2025-03-01T09:50:18Z
u01_003704,exp_paywall_A,control,2025-03-01T10:05:21Z
u01_005747,exp_paywall_A,control,2025-03-01T10:38:25Z
u03_009769,exp_pricing_C,treatment,2025-05-01T13:43:21Z
u01_000551,exp_paywall_A,control,2025-03-01T09:13:01Z
u03_002666,exp_pricing_C,treatment,2025-05-01T11:49:15Z
u01_006175,exp_paywall_A,control,2025-03-01T10:46:38Z
u01_003403,exp_paywall_A,treatment,2025-03-01T09:58:44Z
u02_003518,exp_onboarding_B,control,2025-04-05T10:58:58Z
u02_006127,exp_onboarding_B,treatment,2025-04-05T11:46:37Z
u01_005035,exp_paywall_A,treatment,2025-03-01T10:28:50Z
u03_004659,exp_pricing_C,control,2025-05-01T12:19:58Z
u03_001164,exp_pricing_C,control,2025-05-01T11:20:36Z
u03_000423,exp_pricing_C,control,2025-05-01T11:11:04Z
u02_005210,exp_onboarding_B,treatment,2025-04-05T11:27:10Z
u01_006112,exp_paywall_A,control,2025-03-01T10:44:52Z
u02_005231,exp_onboarding_B,treatment,2025-04-05T11:31:59Z
u01_001792,exp_paywall_A,control,2025-03-01T09:32:34Z
u01_005648,exp_paywall_A,control,2025-03-01T10:36:32Z
u02_000155,exp_onboarding_B,treatment,2025-04-05T10:04:15Z
